Parent_Code,Parent_Label,Child_Code,Child_Label
5100,Africa,5120u,Sub-Saharan Africa n.e.s.
5100,Africa,132,Cabo Verde
5100,Africa,204,Benin
5100,Africa,270,Gambia
5100,Africa,288,Ghana
5100,Africa,324,Guinea
5100,Africa,384,Cote d'Ivoire
5100,Africa,430,Liberia
5100,Africa,466,Mali
5100,Africa,478,Mauritania
5100,Africa,562,Niger
5100,Africa,566,Nigeria
5100,Africa,624,Guinea-Bissau
5100,Africa,654,Saint Helena
5100,Africa,686,Senegal
5100,Africa,694,Sierra Leone
5100,Africa,768,Togo
5100,Africa,854,Burkina Faso
5100,Africa,5124u,Western Africa n.e.s.
5100,Africa,072,Botswana
5100,Africa,426,Lesotho
5100,Africa,516,Namibia
5100,Africa,710,South Africa
5100,Africa,748,Eswatini
5100,Africa,5123u,Southern Africa n.e.s.
5100,Africa,024,Angola
5100,Africa,120,Cameroon
5100,Africa,140,Central African Republic
5100,Africa,148,Chad
5100,Africa,178,Congo
5100,Africa,180,Dem. Rep. of the Congo
5100,Africa,226,Equatorial Guinea
5100,Africa,266,Gabon
5100,Africa,678,Sao Tome and Principe
5100,Africa,5122u,Middle Africa n.e.s.
5100,Africa,086,British Indian Ocean Territory
5100,Africa,108,Burundi
5100,Africa,174,Comoros
5100,Africa,175,Mayotte
5100,Africa,230,Ethiopia (...1991)
5100,Africa,231,Ethiopia
5100,Africa,232,Eritrea
5100,Africa,260,French Southern Territories
5100,Africa,262,Djibouti
5100,Africa,404,Kenya
5100,Africa,450,Madagascar
5100,Africa,454,Malawi
5100,Africa,480,Mauritius
5100,Africa,508,Mozambique
5100,Africa,638,Reunion
5100,Africa,646,Rwanda
5100,Africa,690,Seychelles
5100,Africa,706,Somalia
5100,Africa,716,Zimbabwe
5100,Africa,800,Uganda
5100,Africa,834,United Republic of Tanzania
5100,Africa,894,Zambia
5100,Africa,728,South Sudan
5100,Africa,5121u,Eastern Africa n.e.s.
5100,Africa,012,Algeria
5100,Africa,434,Libya
5100,Africa,504,Morocco
5100,Africa,732,Western Sahara
5100,Africa,736,Sudan (...2011)
5100,Africa,788,Tunisia
5100,Africa,818,Egypt
5100,Africa,729,Sudan
5100,Africa,5110u,Northern Africa n.e.s.
5600,Asia and Oceania,5500u,Oceania n.e.s.
5600,Asia and Oceania,036,Australia
5600,Asia and Oceania,162,Christmas Island
5600,Asia and Oceania,166,Cocos (Keeling) Islands
5600,Asia and Oceania,334,Heard Island and McDonald Islands
5600,Asia and Oceania,554,New Zealand
5600,Asia and Oceania,574,Norfolk Island
5600,Asia and Oceania,5520u,Australia and New Zealand n.e.s.
5600,Asia and Oceania,016,American Samoa
5600,Asia and Oceania,090,Solomon Islands
5600,Asia and Oceania,184,Cook Islands
5600,Asia and Oceania,242,Fiji
5600,Asia and Oceania,258,French Polynesia
5600,Asia and Oceania,296,Kiribati
5600,Asia and Oceania,316,Guam
5600,Asia and Oceania,520,Nauru
5600,Asia and Oceania,540,New Caledonia
5600,Asia and Oceania,548,Vanuatu
5600,Asia and Oceania,570,Niue
5600,Asia and Oceania,580,Northern Mariana Islands
5600,Asia and Oceania,581,United States Minor Outlying Islands
5600,Asia and Oceania,582,"Pacific Islands, Trust Territory"
5600,Asia and Oceania,583,Micronesia (Federated States of)
5600,Asia and Oceania,584,Marshall Islands
5600,Asia and Oceania,585,Palau
5600,Asia and Oceania,598,Papua New Guinea
5600,Asia and Oceania,612,Pitcairn
5600,Asia and Oceania,772,Tokelau
5600,Asia and Oceania,776,Tonga
5600,Asia and Oceania,798,Tuvalu
5600,Asia and Oceania,876,Wallis and Futuna Islands
5600,Asia and Oceania,882,Samoa
5600,Asia and Oceania,5510u,Oceania excluding Australia and New Zealand n.e.s.
0000,World,5500u,Oceania n.e.s.
0000,World,036,Australia
0000,World,162,Christmas Island
0000,World,166,Cocos (Keeling) Islands
0000,World,334,Heard Island and McDonald Islands
0000,World,554,New Zealand
0000,World,574,Norfolk Island
0000,World,5520u,Australia and New Zealand n.e.s.
0000,World,016,American Samoa
0000,World,090,Solomon Islands
0000,World,184,Cook Islands
0000,World,242,Fiji
0000,World,258,French Polynesia
0000,World,296,Kiribati
0000,World,316,Guam
0000,World,520,Nauru
0000,World,540,New Caledonia
0000,World,548,Vanuatu
0000,World,570,Niue
0000,World,580,Northern Mariana Islands
0000,World,581,United States Minor Outlying Islands
0000,World,582,"Pacific Islands, Trust Territory"
0000,World,583,Micronesia (Federated States of)
0000,World,584,Marshall Islands
0000,World,585,Palau
0000,World,598,Papua New Guinea
0000,World,612,Pitcairn
0000,World,772,Tokelau
0000,World,776,Tonga
0000,World,798,Tuvalu
0000,World,876,Wallis and Futuna Islands
0000,World,882,Samoa
0000,World,5510u,Oceania excluding Australia and New Zealand n.e.s.
0000,World,5400u,Europe n.e.s.
0000,World,040,Austria
0000,World,056,Belgium
0000,World,250,France
0000,World,276,Germany
0000,World,278,Democratic Republic of Germany
0000,World,280,Federal Republic of Germany
0000,World,438,Liechtenstein
0000,World,442,Luxembourg
0000,World,492,Monaco
0000,World,528,Netherlands (Kingdom of the)
0000,World,756,Switzerland
0000,World,5440u,Western Europe n.e.s.
0000,World,008,Albania
0000,World,020,Andorra
0000,World,070,Bosnia and Herzegovina
0000,World,191,Croatia
0000,World,292,Gibraltar
0000,World,300,Greece
0000,World,336,Holy See
0000,World,380,Italy
0000,World,412,Kosovo
0000,World,470,Malta
0000,World,499,Montenegro
0000,World,620,Portugal
0000,World,674,San Marino
0000,World,688,Serbia
0000,World,705,Slovenia
0000,World,724,Spain
0000,World,807,North Macedonia
0000,World,890,"Yugoslavia, Socialist Federal Republic of Yugoslavia"
0000,World,891,Serbia and Montenegro
0000,World,5430u,Southern Europe n.e.s.
0000,World,208,Denmark
0000,World,233,Estonia
0000,World,234,Faroe Islands
0000,World,246,Finland
0000,World,248,Aland Islands
0000,World,352,Iceland
0000,World,372,Ireland
0000,World,428,Latvia
0000,World,440,Lithuania
0000,World,744,Svalbard and Jan Mayen Islands
0000,World,752,Sweden
0000,World,826,United Kingdom
0000,World,831,Guernsey
0000,World,832,Jersey
0000,World,833,Isle of Man
0000,World,5420u,Northern Europe n.e.s.
0000,World,578,Norway
0000,World,100,Bulgaria
0000,World,112,Belarus
0000,World,200,Czechoslovakia
0000,World,203,Czechia
0000,World,348,Hungary
0000,World,498,"Moldova, Republic of"
0000,World,616,Poland
0000,World,642,Romania
0000,World,643,Russian Federation
0000,World,703,Slovakia
0000,World,804,Ukraine
0000,World,810,Union of Soviet Socialist Republics
0000,World,5410u,Eastern Europe n.e.s.
5600,Asia and Oceania,5300u,Asia n.e.s.
5600,Asia and Oceania,096,Brunei Darussalam
5600,Asia and Oceania,104,Myanmar
5600,Asia and Oceania,116,Cambodia
5600,Asia and Oceania,360,Indonesia
5600,Asia and Oceania,418,Lao People's Dem. Rep.
5600,Asia and Oceania,458,Malaysia
5600,Asia and Oceania,608,Philippines
5600,Asia and Oceania,626,Timor-Leste
5600,Asia and Oceania,702,Singapore
5600,Asia and Oceania,704,Viet Nam
5600,Asia and Oceania,764,Thailand
5600,Asia and Oceania,960,Indonesia (...2002)
5600,Asia and Oceania,5350u,South-eastern Asia n.e.s.
5600,Asia and Oceania,031,Azerbaijan
5600,Asia and Oceania,048,Bahrain
5600,Asia and Oceania,051,Armenia
5600,Asia and Oceania,196,Cyprus
5600,Asia and Oceania,268,Georgia
5600,Asia and Oceania,275,State of Palestine
5600,Asia and Oceania,368,Iraq
5600,Asia and Oceania,376,Israel
5600,Asia and Oceania,400,Jordan
5600,Asia and Oceania,414,Kuwait
5600,Asia and Oceania,422,Lebanon
5600,Asia and Oceania,512,Oman
5600,Asia and Oceania,634,Qatar
5600,Asia and Oceania,682,Saudi Arabia
5600,Asia and Oceania,720,"Yemen, Democratic"
5600,Asia and Oceania,760,Syrian Arab Republic
5600,Asia and Oceania,784,United Arab Emirates
5600,Asia and Oceania,792,Turkiye
5600,Asia and Oceania,886,"Yemen, Arab Republic"
5600,Asia and Oceania,887,Yemen
5600,Asia and Oceania,5340u,Western Asia n.e.s.
5600,Asia and Oceania,156,China
5600,Asia and Oceania,158,"China, Taiwan Province of"
5600,Asia and Oceania,344,"China, Hong Kong SAR"
5600,Asia and Oceania,392,Japan
5600,Asia and Oceania,408,Dem. People's Rep. of Korea
5600,Asia and Oceania,410,"Korea, Republic of"
5600,Asia and Oceania,446,"China, Macao SAR"
5600,Asia and Oceania,496,Mongolia
5600,Asia and Oceania,5330u,Eastern Asia n.e.s.
5600,Asia and Oceania,004,Afghanistan
5600,Asia and Oceania,050,Bangladesh
5600,Asia and Oceania,064,Bhutan
5600,Asia and Oceania,144,Sri Lanka
5600,Asia and Oceania,356,India
5600,Asia and Oceania,364,Iran (Islamic Republic of)
5600,Asia and Oceania,462,Maldives
5600,Asia and Oceania,524,Nepal
5600,Asia and Oceania,586,Pakistan
5600,Asia and Oceania,5320u,Southern Asia n.e.s.
5600,Asia and Oceania,398,Kazakhstan
5600,Asia and Oceania,417,Kyrgyzstan
5600,Asia and Oceania,762,Tajikistan
5600,Asia and Oceania,795,Turkmenistan
5600,Asia and Oceania,860,Uzbekistan
5600,Asia and Oceania,5310u,Central Asia n.e.s.
0000,World,5300u,Asia n.e.s.
0000,World,096,Brunei Darussalam
0000,World,104,Myanmar
0000,World,116,Cambodia
0000,World,360,Indonesia
0000,World,418,Lao People's Dem. Rep.
0000,World,458,Malaysia
0000,World,608,Philippines
0000,World,626,Timor-Leste
0000,World,702,Singapore
0000,World,704,Viet Nam
0000,World,764,Thailand
0000,World,960,Indonesia (...2002)
0000,World,5350u,South-eastern Asia n.e.s.
0000,World,031,Azerbaijan
0000,World,048,Bahrain
0000,World,051,Armenia
0000,World,196,Cyprus
0000,World,268,Georgia
0000,World,275,State of Palestine
0000,World,368,Iraq
0000,World,376,Israel
0000,World,400,Jordan
0000,World,414,Kuwait
0000,World,422,Lebanon
0000,World,512,Oman
0000,World,634,Qatar
0000,World,682,Saudi Arabia
0000,World,720,"Yemen, Democratic"
0000,World,760,Syrian Arab Republic
0000,World,784,United Arab Emirates
0000,World,792,Turkiye
0000,World,886,"Yemen, Arab Republic"
0000,World,887,Yemen
0000,World,5340u,Western Asia n.e.s.
0000,World,156,China
0000,World,158,"China, Taiwan Province of"
0000,World,344,"China, Hong Kong SAR"
0000,World,392,Japan
0000,World,408,Dem. People's Rep. of Korea
0000,World,410,"Korea, Republic of"
0000,World,446,"China, Macao SAR"
0000,World,496,Mongolia
0000,World,5330u,Eastern Asia n.e.s.
0000,World,004,Afghanistan
0000,World,050,Bangladesh
0000,World,064,Bhutan
0000,World,144,Sri Lanka
0000,World,356,India
0000,World,364,Iran (Islamic Republic of)
0000,World,462,Maldives
0000,World,524,Nepal
0000,World,586,Pakistan
0000,World,5320u,Southern Asia n.e.s.
0000,World,398,Kazakhstan
0000,World,417,Kyrgyzstan
0000,World,762,Tajikistan
0000,World,795,Turkmenistan
0000,World,860,Uzbekistan
0000,World,5310u,Central Asia n.e.s.
0000,World,5200u,Americas n.e.s.
0000,World,5220u,Latin America and the Caribbean n.e.s.
0000,World,032,Argentina
0000,World,068,Bolivia (Plurinational State of)
0000,World,074,Bouvet Island
0000,World,076,Brazil
0000,World,152,Chile
0000,World,170,Colombia
0000,World,218,Ecuador
0000,World,238,Falkland Islands (Malvinas)
0000,World,239,South Georgia and the South Sandwich Islands
0000,World,254,French Guiana
0000,World,328,Guyana
0000,World,600,Paraguay
0000,World,604,Peru
0000,World,740,Suriname
0000,World,858,Uruguay
0000,World,862,Venezuela (Bolivarian Rep. of)
0000,World,5223u,South America n.e.s.
0000,World,084,Belize
0000,World,188,Costa Rica
0000,World,222,El Salvador
0000,World,320,Guatemala
0000,World,340,Honduras
0000,World,484,Mexico
0000,World,558,Nicaragua
0000,World,590,"Panama, excluding Canal Zone"
0000,World,591,Panama
0000,World,592,"Panama, Canal Zone"
0000,World,5222u,Central America n.e.s.
0000,World,028,Antigua and Barbuda
0000,World,044,Bahamas
0000,World,052,Barbados
0000,World,092,British Virgin Islands
0000,World,136,Cayman Islands
0000,World,192,Cuba
0000,World,212,Dominica
0000,World,214,Dominican Republic
0000,World,308,Grenada
0000,World,312,Guadeloupe
0000,World,332,Haiti
0000,World,388,Jamaica
0000,World,474,Martinique
0000,World,500,Montserrat
0000,World,530,Netherlands Antilles
0000,World,533,Aruba
0000,World,630,Puerto Rico
0000,World,652,Saint Barthelemy
0000,World,659,Saint Kitts and Nevis
0000,World,660,Anguilla
0000,World,662,Saint Lucia
0000,World,663,Saint Martin (French part)
0000,World,670,Saint Vincent and the Grenadines
0000,World,780,Trinidad and Tobago
0000,World,796,Turks and Caicos Islands
0000,World,850,United States Virgin Islands
0000,World,531,Curacao
0000,World,534,Sint Maarten (Dutch part)
0000,World,535,"Bonaire, Sint Eustatius and Saba"
0000,World,5221u,Caribbean n.e.s.
0000,World,060,Bermuda
0000,World,124,Canada
0000,World,304,Greenland
0000,World,666,Saint Pierre and Miquelon
0000,World,840,United States
0000,World,5210u,Northern America n.e.s.
0000,World,5100u,Africa n.e.s.
0000,World,5120u,Sub-Saharan Africa n.e.s.
0000,World,132,Cabo Verde
0000,World,204,Benin
0000,World,270,Gambia
0000,World,288,Ghana
0000,World,324,Guinea
0000,World,384,Cote d'Ivoire
0000,World,430,Liberia
0000,World,466,Mali
0000,World,478,Mauritania
0000,World,562,Niger
0000,World,566,Nigeria
0000,World,624,Guinea-Bissau
0000,World,654,Saint Helena
0000,World,686,Senegal
0000,World,694,Sierra Leone
0000,World,768,Togo
0000,World,854,Burkina Faso
0000,World,5124u,Western Africa n.e.s.
0000,World,072,Botswana
0000,World,426,Lesotho
0000,World,516,Namibia
0000,World,710,South Africa
0000,World,748,Eswatini
0000,World,5123u,Southern Africa n.e.s.
0000,World,024,Angola
0000,World,120,Cameroon
0000,World,140,Central African Republic
0000,World,148,Chad
0000,World,178,Congo
0000,World,180,Dem. Rep. of the Congo
0000,World,226,Equatorial Guinea
0000,World,266,Gabon
0000,World,678,Sao Tome and Principe
0000,World,5122u,Middle Africa n.e.s.
0000,World,086,British Indian Ocean Territory
0000,World,108,Burundi
0000,World,174,Comoros
0000,World,175,Mayotte
0000,World,230,Ethiopia (...1991)
0000,World,231,Ethiopia
0000,World,232,Eritrea
0000,World,260,French Southern Territories
0000,World,262,Djibouti
0000,World,404,Kenya
0000,World,450,Madagascar
0000,World,454,Malawi
0000,World,480,Mauritius
0000,World,508,Mozambique
0000,World,638,Reunion
0000,World,646,Rwanda
0000,World,690,Seychelles
0000,World,706,Somalia
0000,World,716,Zimbabwe
0000,World,800,Uganda
0000,World,834,United Republic of Tanzania
0000,World,894,Zambia
0000,World,728,South Sudan
0000,World,5121u,Eastern Africa n.e.s.
0000,World,012,Algeria
0000,World,434,Libya
0000,World,504,Morocco
0000,World,732,Western Sahara
0000,World,736,Sudan (...2011)
0000,World,788,Tunisia
0000,World,818,Egypt
0000,World,729,Sudan
0000,World,5110u,Northern Africa n.e.s.
1430,Developing economies: Asia,096,Brunei Darussalam
1430,Developing economies: Asia,104,Myanmar
1430,Developing economies: Asia,116,Cambodia
1430,Developing economies: Asia,360,Indonesia
1430,Developing economies: Asia,418,Lao People's Dem. Rep.
1430,Developing economies: Asia,458,Malaysia
1430,Developing economies: Asia,608,Philippines
1430,Developing economies: Asia,626,Timor-Leste
1430,Developing economies: Asia,702,Singapore
1430,Developing economies: Asia,704,Viet Nam
1430,Developing economies: Asia,764,Thailand
1430,Developing economies: Asia,960,Indonesia (...2002)
1430,Developing economies: Asia,1435u,Developing economies: South-eastern Asia n.e.s.
1430,Developing economies: Asia,031,Azerbaijan
1430,Developing economies: Asia,048,Bahrain
1430,Developing economies: Asia,051,Armenia
1430,Developing economies: Asia,268,Georgia
1430,Developing economies: Asia,275,State of Palestine
1430,Developing economies: Asia,368,Iraq
1430,Developing economies: Asia,400,Jordan
1430,Developing economies: Asia,414,Kuwait
1430,Developing economies: Asia,422,Lebanon
1430,Developing economies: Asia,512,Oman
1430,Developing economies: Asia,634,Qatar
1430,Developing economies: Asia,682,Saudi Arabia
1430,Developing economies: Asia,720,"Yemen, Democratic"
1430,Developing economies: Asia,760,Syrian Arab Republic
1430,Developing economies: Asia,784,United Arab Emirates
1430,Developing economies: Asia,792,Turkiye
1430,Developing economies: Asia,886,"Yemen, Arab Republic"
1430,Developing economies: Asia,887,Yemen
1430,Developing economies: Asia,1434u,Developing economies: Western Asia n.e.s.
1430,Developing economies: Asia,156,China
1430,Developing economies: Asia,158,"China, Taiwan Province of"
1430,Developing economies: Asia,344,"China, Hong Kong SAR"
1430,Developing economies: Asia,408,Dem. People's Rep. of Korea
1430,Developing economies: Asia,446,"China, Macao SAR"
1430,Developing economies: Asia,496,Mongolia
1430,Developing economies: Asia,1433u,Developing economies: Eastern Asia n.e.s.
1430,Developing economies: Asia,004,Afghanistan
1430,Developing economies: Asia,050,Bangladesh
1430,Developing economies: Asia,064,Bhutan
1430,Developing economies: Asia,144,Sri Lanka
1430,Developing economies: Asia,356,India
1430,Developing economies: Asia,364,Iran (Islamic Republic of)
1430,Developing economies: Asia,462,Maldives
1430,Developing economies: Asia,524,Nepal
1430,Developing economies: Asia,586,Pakistan
1430,Developing economies: Asia,1432u,Developing economies: Southern Asia n.e.s.
1430,Developing economies: Asia,398,Kazakhstan
1430,Developing economies: Asia,417,Kyrgyzstan
1430,Developing economies: Asia,762,Tajikistan
1430,Developing economies: Asia,795,Turkmenistan
1430,Developing economies: Asia,860,Uzbekistan
1430,Developing economies: Asia,1431u,Developing economies: Central Asia n.e.s.
1410,Developing economies: Africa,024,Angola
1410,Developing economies: Africa,072,Botswana
1410,Developing economies: Africa,086,British Indian Ocean Territory
1410,Developing economies: Africa,108,Burundi
1410,Developing economies: Africa,120,Cameroon
1410,Developing economies: Africa,132,Cabo Verde
1410,Developing economies: Africa,140,Central African Republic
1410,Developing economies: Africa,148,Chad
1410,Developing economies: Africa,174,Comoros
1410,Developing economies: Africa,175,Mayotte
1410,Developing economies: Africa,178,Congo
1410,Developing economies: Africa,180,Dem. Rep. of the Congo
1410,Developing economies: Africa,204,Benin
1410,Developing economies: Africa,226,Equatorial Guinea
1410,Developing economies: Africa,230,Ethiopia (...1991)
1410,Developing economies: Africa,231,Ethiopia
1410,Developing economies: Africa,232,Eritrea
1410,Developing economies: Africa,260,French Southern Territories
1410,Developing economies: Africa,262,Djibouti
1410,Developing economies: Africa,266,Gabon
1410,Developing economies: Africa,270,Gambia
1410,Developing economies: Africa,288,Ghana
1410,Developing economies: Africa,324,Guinea
1410,Developing economies: Africa,384,Cote d'Ivoire
1410,Developing economies: Africa,404,Kenya
1410,Developing economies: Africa,426,Lesotho
1410,Developing economies: Africa,430,Liberia
1410,Developing economies: Africa,450,Madagascar
1410,Developing economies: Africa,454,Malawi
1410,Developing economies: Africa,466,Mali
1410,Developing economies: Africa,478,Mauritania
1410,Developing economies: Africa,480,Mauritius
1410,Developing economies: Africa,508,Mozambique
1410,Developing economies: Africa,516,Namibia
1410,Developing economies: Africa,562,Niger
1410,Developing economies: Africa,566,Nigeria
1410,Developing economies: Africa,624,Guinea-Bissau
1410,Developing economies: Africa,638,Reunion
1410,Developing economies: Africa,646,Rwanda
1410,Developing economies: Africa,654,Saint Helena
1410,Developing economies: Africa,678,Sao Tome and Principe
1410,Developing economies: Africa,686,Senegal
1410,Developing economies: Africa,690,Seychelles
1410,Developing economies: Africa,694,Sierra Leone
1410,Developing economies: Africa,706,Somalia
1410,Developing economies: Africa,710,South Africa
1410,Developing economies: Africa,716,Zimbabwe
1410,Developing economies: Africa,748,Eswatini
1410,Developing economies: Africa,768,Togo
1410,Developing economies: Africa,800,Uganda
1410,Developing economies: Africa,834,United Republic of Tanzania
1410,Developing economies: Africa,854,Burkina Faso
1410,Developing economies: Africa,894,Zambia
1410,Developing economies: Africa,728,South Sudan
1410,Developing economies: Africa,1412u,Developing economies: Sub-Saharan Africa n.e.s.
1410,Developing economies: Africa,012,Algeria
1410,Developing economies: Africa,434,Libya
1410,Developing economies: Africa,504,Morocco
1410,Developing economies: Africa,732,Western Sahara
1410,Developing economies: Africa,736,Sudan (...2011)
1410,Developing economies: Africa,788,Tunisia
1410,Developing economies: Africa,818,Egypt
1410,Developing economies: Africa,729,Sudan
1410,Developing economies: Africa,1411u,Developing economies: Northern Africa n.e.s.
1640,SIDS (Small island developing States) (UN-OHRLLS),016,American Samoa
1640,SIDS (Small island developing States) (UN-OHRLLS),090,Solomon Islands
1640,SIDS (Small island developing States) (UN-OHRLLS),184,Cook Islands
1640,SIDS (Small island developing States) (UN-OHRLLS),242,Fiji
1640,SIDS (Small island developing States) (UN-OHRLLS),258,French Polynesia
1640,SIDS (Small island developing States) (UN-OHRLLS),296,Kiribati
1640,SIDS (Small island developing States) (UN-OHRLLS),316,Guam
1640,SIDS (Small island developing States) (UN-OHRLLS),520,Nauru
1640,SIDS (Small island developing States) (UN-OHRLLS),540,New Caledonia
1640,SIDS (Small island developing States) (UN-OHRLLS),548,Vanuatu
1640,SIDS (Small island developing States) (UN-OHRLLS),570,Niue
1640,SIDS (Small island developing States) (UN-OHRLLS),580,Northern Mariana Islands
1640,SIDS (Small island developing States) (UN-OHRLLS),582,"Pacific Islands, Trust Territory"
1640,SIDS (Small island developing States) (UN-OHRLLS),583,Micronesia (Federated States of)
1640,SIDS (Small island developing States) (UN-OHRLLS),584,Marshall Islands
1640,SIDS (Small island developing States) (UN-OHRLLS),585,Palau
1640,SIDS (Small island developing States) (UN-OHRLLS),598,Papua New Guinea
1640,SIDS (Small island developing States) (UN-OHRLLS),626,Timor-Leste
1640,SIDS (Small island developing States) (UN-OHRLLS),702,Singapore
1640,SIDS (Small island developing States) (UN-OHRLLS),776,Tonga
1640,SIDS (Small island developing States) (UN-OHRLLS),798,Tuvalu
1640,SIDS (Small island developing States) (UN-OHRLLS),882,Samoa
1640,SIDS (Small island developing States) (UN-OHRLLS),1643u,SIDS: Pacific n.e.s.
1640,SIDS (Small island developing States) (UN-OHRLLS),028,Antigua and Barbuda
1640,SIDS (Small island developing States) (UN-OHRLLS),044,Bahamas
1640,SIDS (Small island developing States) (UN-OHRLLS),052,Barbados
1640,SIDS (Small island developing States) (UN-OHRLLS),084,Belize
1640,SIDS (Small island developing States) (UN-OHRLLS),092,British Virgin Islands
1640,SIDS (Small island developing States) (UN-OHRLLS),136,Cayman Islands
1640,SIDS (Small island developing States) (UN-OHRLLS),192,Cuba
1640,SIDS (Small island developing States) (UN-OHRLLS),212,Dominica
1640,SIDS (Small island developing States) (UN-OHRLLS),214,Dominican Republic
1640,SIDS (Small island developing States) (UN-OHRLLS),308,Grenada
1640,SIDS (Small island developing States) (UN-OHRLLS),312,Guadeloupe
1640,SIDS (Small island developing States) (UN-OHRLLS),328,Guyana
1640,SIDS (Small island developing States) (UN-OHRLLS),332,Haiti
1640,SIDS (Small island developing States) (UN-OHRLLS),388,Jamaica
1640,SIDS (Small island developing States) (UN-OHRLLS),474,Martinique
1640,SIDS (Small island developing States) (UN-OHRLLS),500,Montserrat
1640,SIDS (Small island developing States) (UN-OHRLLS),530,Netherlands Antilles
1640,SIDS (Small island developing States) (UN-OHRLLS),533,Aruba
1640,SIDS (Small island developing States) (UN-OHRLLS),630,Puerto Rico
1640,SIDS (Small island developing States) (UN-OHRLLS),659,Saint Kitts and Nevis
1640,SIDS (Small island developing States) (UN-OHRLLS),660,Anguilla
1640,SIDS (Small island developing States) (UN-OHRLLS),662,Saint Lucia
1640,SIDS (Small island developing States) (UN-OHRLLS),670,Saint Vincent and the Grenadines
1640,SIDS (Small island developing States) (UN-OHRLLS),740,Suriname
1640,SIDS (Small island developing States) (UN-OHRLLS),780,Trinidad and Tobago
1640,SIDS (Small island developing States) (UN-OHRLLS),796,Turks and Caicos Islands
1640,SIDS (Small island developing States) (UN-OHRLLS),850,United States Virgin Islands
1640,SIDS (Small island developing States) (UN-OHRLLS),531,Curacao
1640,SIDS (Small island developing States) (UN-OHRLLS),534,Sint Maarten (Dutch part)
1640,SIDS (Small island developing States) (UN-OHRLLS),535,"Bonaire, Sint Eustatius and Saba"
1640,SIDS (Small island developing States) (UN-OHRLLS),1642u,SIDS: Caribbean n.e.s.
1640,SIDS (Small island developing States) (UN-OHRLLS),060,Bermuda
1640,SIDS (Small island developing States) (UN-OHRLLS),132,Cabo Verde
1640,SIDS (Small island developing States) (UN-OHRLLS),174,Comoros
1640,SIDS (Small island developing States) (UN-OHRLLS),462,Maldives
1640,SIDS (Small island developing States) (UN-OHRLLS),480,Mauritius
1640,SIDS (Small island developing States) (UN-OHRLLS),624,Guinea-Bissau
1640,SIDS (Small island developing States) (UN-OHRLLS),678,Sao Tome and Principe
1640,SIDS (Small island developing States) (UN-OHRLLS),690,Seychelles
1640,SIDS (Small island developing States) (UN-OHRLLS),1641u,SIDS: Atlantic and Indian Ocean n.e.s.
1500,Developed economies,008,Albania
1500,Developed economies,020,Andorra
1500,Developed economies,040,Austria
1500,Developed economies,056,Belgium
1500,Developed economies,070,Bosnia and Herzegovina
1500,Developed economies,100,Bulgaria
1500,Developed economies,112,Belarus
1500,Developed economies,191,Croatia
1500,Developed economies,200,Czechoslovakia
1500,Developed economies,203,Czechia
1500,Developed economies,208,Denmark
1500,Developed economies,233,Estonia
1500,Developed economies,234,Faroe Islands
1500,Developed economies,246,Finland
1500,Developed economies,248,Aland Islands
1500,Developed economies,250,France
1500,Developed economies,276,Germany
1500,Developed economies,278,Democratic Republic of Germany
1500,Developed economies,280,Federal Republic of Germany
1500,Developed economies,292,Gibraltar
1500,Developed economies,300,Greece
1500,Developed economies,336,Holy See
1500,Developed economies,348,Hungary
1500,Developed economies,352,Iceland
1500,Developed economies,372,Ireland
1500,Developed economies,380,Italy
1500,Developed economies,412,Kosovo
1500,Developed economies,428,Latvia
1500,Developed economies,438,Liechtenstein
1500,Developed economies,440,Lithuania
1500,Developed economies,442,Luxembourg
1500,Developed economies,470,Malta
1500,Developed economies,492,Monaco
1500,Developed economies,498,"Moldova, Republic of"
1500,Developed economies,499,Montenegro
1500,Developed economies,528,Netherlands (Kingdom of the)
1500,Developed economies,616,Poland
1500,Developed economies,620,Portugal
1500,Developed economies,642,Romania
1500,Developed economies,643,Russian Federation
1500,Developed economies,674,San Marino
1500,Developed economies,688,Serbia
1500,Developed economies,703,Slovakia
1500,Developed economies,705,Slovenia
1500,Developed economies,724,Spain
1500,Developed economies,744,Svalbard and Jan Mayen Islands
1500,Developed economies,752,Sweden
1500,Developed economies,756,Switzerland
1500,Developed economies,804,Ukraine
1500,Developed economies,807,North Macedonia
1500,Developed economies,810,Union of Soviet Socialist Republics
1500,Developed economies,826,United Kingdom
1500,Developed economies,831,Guernsey
1500,Developed economies,832,Jersey
1500,Developed economies,833,Isle of Man
1500,Developed economies,890,"Yugoslavia, Socialist Federal Republic of Yugoslavia"
1500,Developed economies,891,Serbia and Montenegro
1500,Developed economies,1540u,Developed economies: Europe n.e.s.
1500,Developed economies,578,Norway
1500,Developed economies,060,Bermuda
1500,Developed economies,124,Canada
1500,Developed economies,304,Greenland
1500,Developed economies,666,Saint Pierre and Miquelon
1500,Developed economies,840,United States
1500,Developed economies,1520u,Developed economies: Americas n.e.s.
1400,Developing economies,028,Antigua and Barbuda
1400,Developing economies,032,Argentina
1400,Developing economies,044,Bahamas
1400,Developing economies,052,Barbados
1400,Developing economies,068,Bolivia (Plurinational State of)
1400,Developing economies,074,Bouvet Island
1400,Developing economies,076,Brazil
1400,Developing economies,084,Belize
1400,Developing economies,092,British Virgin Islands
1400,Developing economies,136,Cayman Islands
1400,Developing economies,152,Chile
1400,Developing economies,170,Colombia
