Parent_Code,Parent_Label,Parent_ValidFrom,Parent_ValidTo,Parent_IsTarget,Child_Code,Child_Label,Child_ValidFrom,Child_ValidTo,Child_IsTarget
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,266,"Gabon",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,266,"Gabon",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,268,"Georgia",1992,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,268,"Georgia",1992,2102,True
3384,"BioTrade countries",1940,2102,False,268,"Georgia",1992,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,270,"Gambia",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,270,"Gambia",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,270,"Gambia",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,275,"State of Palestine",1940,2102,True
3384,"BioTrade countries",1940,2102,False,276,"Germany",1990,2102,True
3384,"BioTrade countries",1940,2102,False,278,"Democratic Republic of Germany",1940,1989,True
3384,"BioTrade countries",1940,2102,False,280,"Federal Republic of Germany",1940,1989,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,288,"Ghana",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,288,"Ghana",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,288,"Ghana",1940,2102,True
3384,"BioTrade countries",1940,2102,False,288,"Ghana",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,296,"Kiribati",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,296,"Kiribati",1940,2102,True
3384,"BioTrade countries",1940,2102,False,300,"Greece",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,308,"Grenada",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,308,"Grenada",1940,2102,True
3384,"BioTrade countries",1940,2102,False,308,"Grenada",1940,2102,True
3384,"BioTrade countries",1940,2102,False,312,"Guadeloupe",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,320,"Guatemala",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,320,"Guatemala",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,320,"Guatemala",1940,2102,True
3383,"LMMC (Like-Minded Megadiverse Countries)",1940,2102,False,320,"Guatemala",1940,2102,True
3384,"BioTrade countries",1940,2102,False,320,"Guatemala",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,324,"Guinea",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,324,"Guinea",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,324,"Guinea",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,328,"Guyana",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,328,"Guyana",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,328,"Guyana",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,332,"Haiti",1940,2102,True
3384,"BioTrade countries",1940,2102,False,332,"Haiti",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,340,"Honduras",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,340,"Honduras",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,340,"Honduras",1940,2102,True
3384,"BioTrade countries",1940,2102,False,340,"Honduras",1940,2102,True
3384,"BioTrade countries",1940,2102,False,348,"Hungary",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,352,"Iceland",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,352,"Iceland",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,356,"India",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,356,"India",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,356,"India",1940,2102,True
3383,"LMMC (Like-Minded Megadiverse Countries)",1940,2102,False,356,"India",1940,2102,True
3384,"BioTrade countries",1940,2102,False,356,"India",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,360,"Indonesia",2003,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,360,"Indonesia",2003,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,360,"Indonesia",2003,2102,True
3383,"LMMC (Like-Minded Megadiverse Countries)",1940,2102,False,360,"Indonesia",2003,2102,True
3384,"BioTrade countries",1940,2102,False,360,"Indonesia",2003,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,364,"Iran (Islamic Republic of)",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,364,"Iran (Islamic Republic of)",1940,2102,True
3383,"LMMC (Like-Minded Megadiverse Countries)",1940,2102,False,364,"Iran (Islamic Republic of)",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,368,"Iraq",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,368,"Iraq",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,376,"Israel",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,376,"Israel",1940,2102,True
3384,"BioTrade countries",1940,2102,False,380,"Italy",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,384,"Cote d'Ivoire",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,384,"Cote d'Ivoire",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,384,"Cote d'Ivoire",1940,2102,True
3384,"BioTrade countries",1940,2102,False,384,"Cote d'Ivoire",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,388,"Jamaica",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,388,"Jamaica",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,392,"Japan",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,392,"Japan",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,392,"Japan",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,398,"Kazakhstan",1992,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,398,"Kazakhstan",1992,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,398,"Kazakhstan",1992,2102,True
3384,"BioTrade countries",1940,2102,False,398,"Kazakhstan",1992,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,400,"Jordan",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,400,"Jordan",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,400,"Jordan",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,404,"Kenya",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,404,"Kenya",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,404,"Kenya",1940,2102,True
3383,"LMMC (Like-Minded Megadiverse Countries)",1940,2102,False,404,"Kenya",1940,2102,True
3384,"BioTrade countries",1940,2102,False,404,"Kenya",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,408,"Dem. People's Rep. of Korea",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,408,"Dem. People's Rep. of Korea",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,410,"Korea, Republic of",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,410,"Korea, Republic of",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,410,"Korea, Republic of",1940,2102,True
3384,"BioTrade countries",1940,2102,False,410,"Korea, Republic of",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,412,"Kosovo",2008,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,412,"Kosovo",2008,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,412,"Kosovo",2008,2102,True
3384,"BioTrade countries",1940,2102,False,412,"Kosovo",2008,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,414,"Kuwait",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,414,"Kuwait",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,414,"Kuwait",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,417,"Kyrgyzstan",1992,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,417,"Kyrgyzstan",1992,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,417,"Kyrgyzstan",1992,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,418,"Lao People's Dem. Rep.",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,418,"Lao People's Dem. Rep.",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,418,"Lao People's Dem. Rep.",1940,2102,True
3384,"BioTrade countries",1940,2102,False,418,"Lao People's Dem. Rep.",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,422,"Lebanon",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,422,"Lebanon",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,422,"Lebanon",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,426,"Lesotho",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,426,"Lesotho",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,426,"Lesotho",1940,2102,True
3384,"BioTrade countries",1940,2102,False,426,"Lesotho",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,430,"Liberia",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,430,"Liberia",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,430,"Liberia",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,434,"Libya",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,434,"Libya",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,438,"Liechtenstein",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,438,"Liechtenstein",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,438,"Liechtenstein",1940,2102,True
3384,"BioTrade countries",1940,2102,False,438,"Liechtenstein",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,450,"Madagascar",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,450,"Madagascar",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,450,"Madagascar",1940,2102,True
3383,"LMMC (Like-Minded Megadiverse Countries)",1940,2102,False,450,"Madagascar",1940,2102,True
3384,"BioTrade countries",1940,2102,False,450,"Madagascar",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,454,"Malawi",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,454,"Malawi",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,454,"Malawi",1940,2102,True
3384,"BioTrade countries",1940,2102,False,454,"Malawi",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,458,"Malaysia",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,458,"Malaysia",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,458,"Malaysia",1940,2102,True
3383,"LMMC (Like-Minded Megadiverse Countries)",1940,2102,False,458,"Malaysia",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,462,"Maldives",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,462,"Maldives",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,462,"Maldives",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,466,"Mali",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,466,"Mali",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,466,"Mali",1940,2102,True
3384,"BioTrade countries",1940,2102,False,466,"Mali",1940,2102,True
3384,"BioTrade countries",1940,2102,False,474,"Martinique",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,478,"Mauritania",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,478,"Mauritania",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,478,"Mauritania",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,480,"Mauritius",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,480,"Mauritius",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,480,"Mauritius",1940,2102,True
3384,"BioTrade countries",1940,2102,False,480,"Mauritius",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,484,"Mexico",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,484,"Mexico",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,484,"Mexico",1940,2102,True
3383,"LMMC (Like-Minded Megadiverse Countries)",1940,2102,False,484,"Mexico",1940,2102,True
3384,"BioTrade countries",1940,2102,False,484,"Mexico",1940,2102,True
3384,"BioTrade countries",1940,2102,False,492,"Monaco",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,496,"Mongolia",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,496,"Mongolia",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,496,"Mongolia",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,498,"Moldova, Republic of",1992,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,498,"Moldova, Republic of",1992,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,498,"Moldova, Republic of",1992,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,499,"Montenegro",2008,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,499,"Montenegro",2008,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,499,"Montenegro",2008,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,504,"Morocco",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,504,"Morocco",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,504,"Morocco",1940,2102,True
3384,"BioTrade countries",1940,2102,False,504,"Morocco",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,508,"Mozambique",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,508,"Mozambique",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,508,"Mozambique",1940,2102,True
3384,"BioTrade countries",1940,2102,False,508,"Mozambique",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,512,"Oman",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,512,"Oman",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,512,"Oman",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,516,"Namibia",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,516,"Namibia",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,516,"Namibia",1940,2102,True
3384,"BioTrade countries",1940,2102,False,516,"Namibia",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,520,"Nauru",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,524,"Nepal",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,524,"Nepal",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,524,"Nepal",1940,2102,True
3384,"BioTrade countries",1940,2102,False,524,"Nepal",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,548,"Vanuatu",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,548,"Vanuatu",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,548,"Vanuatu",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,554,"New Zealand",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,554,"New Zealand",1940,2102,True
3384,"BioTrade countries",1940,2102,False,554,"New Zealand",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,558,"Nicaragua",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,558,"Nicaragua",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,558,"Nicaragua",1940,2102,True
3384,"BioTrade countries",1940,2102,False,558,"Nicaragua",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,562,"Niger",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,562,"Niger",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,562,"Niger",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,566,"Nigeria",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,566,"Nigeria",1940,2102,True
3384,"BioTrade countries",1940,2102,False,566,"Nigeria",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,570,"Niue",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,582,"Pacific Islands, Trust Territory",1940,1981,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,582,"Pacific Islands, Trust Territory",1940,1981,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,583,"Micronesia (Federated States of)",1982,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,583,"Micronesia (Federated States of)",1982,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,584,"Marshall Islands",1982,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,584,"Marshall Islands",1982,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,585,"Palau",1982,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,585,"Palau",1982,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,585,"Palau",1982,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,586,"Pakistan",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,586,"Pakistan",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,586,"Pakistan",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,590,"Panama, excluding Canal Zone",1940,1980,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,590,"Panama, excluding Canal Zone",1940,1980,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,590,"Panama, excluding Canal Zone",1940,1980,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,591,"Panama",1981,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,591,"Panama",1981,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,591,"Panama",1981,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,592,"Panama, Canal Zone",1940,1980,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,592,"Panama, Canal Zone",1940,1980,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,592,"Panama, Canal Zone",1940,1980,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,598,"Papua New Guinea",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,598,"Papua New Guinea",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,600,"Paraguay",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,600,"Paraguay",1940,2102,True
3384,"BioTrade countries",1940,2102,False,600,"Paraguay",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,604,"Peru",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,604,"Peru",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,604,"Peru",1940,2102,True
3383,"LMMC (Like-Minded Megadiverse Countries)",1940,2102,False,604,"Peru",1940,2102,True
3384,"BioTrade countries",1940,2102,False,604,"Peru",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,608,"Philippines",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,608,"Philippines",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,608,"Philippines",1940,2102,True
3383,"LMMC (Like-Minded Megadiverse Countries)",1940,2102,False,608,"Philippines",1940,2102,True
3384,"BioTrade countries",1940,2102,False,608,"Philippines",1940,2102,True
3384,"BioTrade countries",1940,2102,False,616,"Poland",1940,2102,True
3384,"BioTrade countries",1940,2102,False,620,"Portugal",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,624,"Guinea-Bissau",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,624,"Guinea-Bissau",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,624,"Guinea-Bissau",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,626,"Timor-Leste",2003,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,630,"Puerto Rico",1940,2102,True
3384,"BioTrade countries",1940,2102,False,630,"Puerto Rico",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,634,"Qatar",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,634,"Qatar",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,634,"Qatar",1940,2102,True
3384,"BioTrade countries",1940,2102,False,638,"Reunion",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,643,"Russian Federation",1992,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,643,"Russian Federation",1992,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,646,"Rwanda",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,646,"Rwanda",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,646,"Rwanda",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,659,"Saint Kitts and Nevis",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,659,"Saint Kitts and Nevis",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,659,"Saint Kitts and Nevis",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,662,"Saint Lucia",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,662,"Saint Lucia",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,662,"Saint Lucia",1940,2102,True
3384,"BioTrade countries",1940,2102,False,662,"Saint Lucia",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,670,"Saint Vincent and the Grenadines",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,670,"Saint Vincent and the Grenadines",1940,2102,True
3384,"BioTrade countries",1940,2102,False,670,"Saint Vincent and the Grenadines",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,674,"San Marino",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,674,"San Marino",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,678,"Sao Tome and Principe",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,678,"Sao Tome and Principe",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,678,"Sao Tome and Principe",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,682,"Saudi Arabia",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,682,"Saudi Arabia",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,682,"Saudi Arabia",1940,2102,True
3384,"BioTrade countries",1940,2102,False,682,"Saudi Arabia",1940,2102,True
3380,"Convention on Biological Diversity (CBD)",1940,2102,False,686,"Senegal",1940,2102,True
3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",1940,2102,False,686,"Senegal",1940,2102,True
3382,"Nagoya Protocol on Access and Benefit Sharing",1940,2102,False,686,"Senegal",1940,2102,True
3384,"BioTrade countries",1940,2102,False,686,"Senegal",1940,2102,True
